"","human","mouse"
"14235",54989,228491
"14236",350383,217302
"14237",55833,68926
"14238",9553,66845
"14239",63982,228432
"14240",409,216869
"14241",2669,14579
"14242",91057,68201
"14243",84812,18802
"14244",8021,227720
"14245",23418,170788
"14246",390110,381411
"14247",1509,13033
"14248",2274,14200
"14249",114881,71240
"14251",8897,74302
"14252",119772,258322
"14253",53371,269113
"14254",151112,71861
"14255",23301,216565
"14256",50515,58250
"14257",79867,67978
"14258",10488,12913
"14259",9184,12237
"14260",92565,66930
"14261",4744,380684
"14262",51552,68365
"14263",2793,14710
"14264",84268,69723
"14265",5335,18803
"14266",391123,240916
"14267",2356,14287
"14268",6449,52551
"14269",56956,16876
"14270",79109,227743
"14271",6928,21410
"14272",2977,234889
"14273",138882,258941
"14274",529,11973
"14275",1581,13122
"14276",55357,381605
"14277",7141,21958
"14278",10570,26757
"14279",54868,320534
"14284",92335,72149
"14285",60626,101489
"14286",284099,628813
"14287",1622,13167
"14288",84936,72008
"14289",28316,23836
"14290",23410,64384
"14291",158248,338348
"14292",4633,17906
"14293",57159,58522
"14294",374618,21778
"14295",10568,20531
"14296",84164,75452
"14297",390649,258439
"14298",91147,329795
"14299",92400,67889
"14300",353274,235682
"14301",11019,79464
"14302",9368,26941
"14303",51649,64656
"14304",25953,56695
"14305",131375,69032
"14306",9931,78455
"14307",3800,16574
"14308",399665,98952
"14309",10539,30926
"14310",79154,192970
"14311",550631,216516
"14312",129804,70370
"14313",5575,19085
"14314",6678,20692
"14315",390648,258441
"14316",7462,56743
"14317",4521,17766
"14319",3755,241794
"14320",3209,15398
"14321",4851,18128
"14322",55771,270906
"14323",51744,18106
"14324",84720,56703
"14325",2803,54214
"14326",627,12064
"14327",51341,16969
"14328",8525,104418
"14329",6509,55963
"14330",11321,74254
"14331",495,11944
"14332",57580,277360
"14333",51400,72590
"14335",7559,231866
"14336",56606,117591
"14337",26610,77766
"14338",10980,26893
"14339",153020,320292
"14340",147685,73090
"14341",347148,227717
"14342",140609,59125
"14343",1748,13394
"14344",55854,69082
"14345",60625,71715
"14346",653361,17969
"14347",994,12531
"14348",51651,217057
"14349",57599,67561
"14350",6343,20287
"14351",119467,212070
"14352",3760,16519
"14353",54832,320528
"14354",10993,231691
"14355",9883,107939
"14356",80144,231470
"14357",960,12505
"14358",140679,22348
"14359",64921,213819
"14360",22999,116837
"14361",11059,107568
"14362",2567,14407
"14363",8787,19739
"14364",9040,22192
"14365",150709,319695
"14366",27304,69372
"14367",128486,228859
"14368",1636,11421
"14369",9191,21945
"14370",23559,22377
"14371",153090,69601
"14372",284098,70325
"14373",366,64008
"14374",1524,13051
"14375",11337,56486
"14376",9117,215474
"14377",30009,57765
"14378",64849,114644
"14379",56647,66165
"14380",64864,319758
"14381",50488,50932
"14382",10749,16562
"14383",127124,338375
"14384",56903,56522
"14387",4820,18087
"14388",8013,18124
"14389",3690,16416
"14390",933,12483
"14392",55636,320790
"14393",55959,72043
"14394",799,12311
"14395",55589,140780
"14396",22995,99100
"14398",25907,72309
"14399",2902,14810
"14400",56919,216877
"14401",8440,17974
"14402",30813,114889
"14403",26297,27414
"14404",51187,225215
"14405",51264,94064
"14406",2348,14275
"14407",84225,574428
"14408",56924,214230
"14409",4830,18102
"14410",29915,67933
"14411",9392,73122
"14412",85442,76484
"14413",651,110075
"14414",7125,21925
"14415",64327,56873
"14416",392399,77704
"14417",56654,18146
"14418",51024,66437
"14419",124857,278507
"14420",5579,18751
"14421",5317,18772
"14422",53353,94217
"14423",114786,497097
"14424",200734,114716
"14425",92675,66044
"14426",116985,69710
"14427",3985,16886
"14428",54503,243983
"14429",55379,98238
"14430",55695,100609
"14431",11122,19281
"14432",3364,15574
"14433",4948,18431
"14434",27235,71883
"14435",10741,26450
"14436",9421,15110
"14437",159963,241612
"14438",90199,277343
"14439",114805,271786
"14440",51003,67279
"14441",221120,69113
"14442",3175,15379
"14443",6525,29856
"14444",3770,211480
"14445",23729,74637
"14446",55809,224829
"14447",4807,18071
"14448",83637,52915
"14449",22881,140577
"14450",339451,231003
"14451",7783,22787
"14452",116835,72630
"14453",57823,75345
"14454",1145,11448
"14455",7296,50493
"14456",10217,69274
"14457",646962,100039781
"14458",286336,241303
"14459",1365,12739
"14460",2531,70750
"14461",8939,320267
"14462",25924,245049
"14463",124599,217304
"14464",126374,101543
"14465",84134,641376
"14466",816,12323
"14467",24146,60363
"14468",138802,258836
"14469",84688,73721
"14470",7094,21894
"14471",51666,65255
"14472",55930,208943
"14473",11117,100952
"14474",23152,71722
"14476",23767,71436
"14477",4927,19069
"14478",4099,17136
"14479",6506,20511
"14480",10575,12464
"14481",50615,60504
"14482",253738,13593
"14483",85013,66309
"14484",138151,67991
"14485",3784,16535
"14486",53632,241113
"14487",80310,71785
"14488",201266,69806
"14489",8320,13813
"14490",962,12506
"14491",1593,104086
"14492",23550,215632
"14493",23480,20335
"14497",744,77015
"14498",64096,14588
"14499",165,11568
"14500",1840,14357
"14501",9238,21379
"14502",9546,57267
"14503",9134,12448
"14504",4084,17119
"14505",390144,258636
"14506",6508,20536
"14507",347252,75426
"14508",5430,20020
"14509",6812,20910
"14510",6887,21350
"14512",7047,331046
"14513",336,11807
"14514",6263,20192
"14515",360200,432478
"14516",55153,231452
"14517",10394,53856
"14518",64114,69660
"14519",430,17173
"14520",55129,102566
"14521",63979,60530
"14522",7475,22420
"14523",1522,64138
"14524",55028,276852
"14525",130399,269275
"14526",90637,100494
"14529",129303,232086
"14530",5348,56188
"14531",4928,269966
"14532",2529,14347
"14533",5743,19225
"14534",55760,101437
"14535",51633,72201
"14536",26574,56321
"14537",9943,108737
"14538",10906,231712
"14539",81833,67652
"14540",8836,14590
"14541",389816,227618
"14542",399823,270004
"14543",83543,108897
"14544",26682,258399
"14545",5597,50772
"14546",2487,20378
"14547",221914,71951
"14548",388323,216871
"14549",54187,94181
"14550",2562,14402
"14551",124936,192986
"14552",54866,72112
"14553",10079,11981
"14554",14,227290
"14555",441478,67122
"14556",57467,74770
"14557",5455,18993
"14558",11066,76167
"14559",119587,55987
"14560",2893,14802
"14561",56986,69185
"14562",793,12307
"14563",8813,13480
"14564",8721,59022
"14565",254956,75495
"14566",126823,68874
"14567",4615,17874
"14568",55198,216190
"14569",7072,21841
"14570",133060,21906
"14571",57471,77767
"14572",5271,20725
"14573",3214,15412
"14574",85014,51875
"14575",57506,228607
"14576",220382,58238
"14577",162655,407812
"14578",135293,242377
"14579",60493,380601
"14580",157807,74438
"14581",129521,433292
"14582",26160,67661
"14583",5997,19735
"14584",158038,242384
"14585",57695,319651
"14586",389015,110895
"14587",6780,20853
"14588",8605,232889
"14590",6101,19888
"14591",7716,22344
"14592",6539,14411
"14593",5360,18830
"14594",50804,17876
"14595",92691,271711
"14596",10955,26943
"14597",253012,101202
"14598",7841,57377
"14599",844,12372
"14600",11245,381413
"14601",57148,228850
"14602",11055,53604
"14603",9479,19099
"14604",10783,59126
"14606",3765,16524
"14607",54765,80985
"14608",199746,233073
"14609",55040,71889
"14610",6238,81910
"14611",307,11746
"14612",80313,76612
"14613",142680,142681
"14614",79324,259119
"14615",26207,71795
"14616",51304,69035
"14617",24147,14221
"14618",9569,57080
"14619",6926,21386
"14620",8884,330064
"14621",245972,242341
"14622",51606,108664
"14623",27019,68922
"14624",6948,21452
"14625",84262,66506
"14626",79156,72287
"14627",10047,13012
"14629",6168,19981
"14630",350,11818
"14631",7130,21930
"14632",1058,12615
"14633",94241,60599
"14634",10371,20346
"14635",165215,241520
"14636",55062,52639
"14637",4801,18045
"14638",140686,71856
"14639",23386,209586
"14640",1211,12757
"14641",7850,16178
"14642",128488,192200
"14643",283455,333050
"14644",444,65973
"14645",29882,99152
"14646",8326,14371
"14647",54980,232196
"14648",28988,13169
"14649",6442,20391
"14650",5913,19400
"14651",56996,83704
"14652",169714,227638
"14653",81033,192775
"14654",150684,17846
"14655",23051,320799
"14656",130106,73259
"14657",222068,103694
"14658",219447,258586
"14659",7189,22034
"14660",1591,13081
"14661",9537,277414
"14662",66005,68038
"14663",908,12466
"14666",9536,64292
"14667",1428,12971
"14668",124872,14422
"14671",3704,16434
"14672",51479,11736
"14673",9488,55981
"14674",2070,14051
"14675",401,11859
"14676",147040,216858
"14677",3200,15400
"14678",25853,68970
"14679",10868,74270
"14680",4817,27045
"14681",11045,109637
"14682",29904,13631
"14683",974,15985
"14684",55709,67136
"14685",2792,14699
"14686",3309,14828
"14687",64787,98845
"14688",285025,545428
"14689",1412,12958
"14690",4325,17389
"14691",4191,17448
"14692",83872,545370
"14693",6910,21388
"14694",79037,102640920
"14695",11056,78394
"14696",9514,53897
"14697",6000,24012
"14698",342945,232878
"14699",83394,327958
"14700",57003,67163
"14701",7298,22171
"14702",5535,19059
"14703",11187,56460
"14706",118611,71007
"14707",30968,66592
"14708",54534,28028
"14709",3795,16548
"14710",7205,22051
"14711",55568,171212
"14712",3642,53626
"14713",64949,99045
"14714",57727,228869
"14715",55698,231858
"14716",8493,53892
"14718",2958,235459
"14719",480,27222
"14721",154807,69568
"14722",55014,67727
"14723",79180,27984
"14724",284996,67702
"14725",84687,217124
"14726",84433,108723
"14727",5013,18423
"14728",6915,21390
"14729",9120,104681
"14731",11248,104079
"14734",84865,243510
"14735",7494,22433
"14736",5500,19046
"14737",4118,17153
"14738",48,11428
"14739",10514,18432
"14740",8502,227937
"14741",51006,228875
"14742",25870,67902
"14743",138429,227733
"14744",3632,212111
"14745",57053,504186
"14750",4986,18387
"14751",54826,252876
"14752",10289,68969
"14753",91373,227620
"14754",4779,18023
"14755",3213,15410
"14757",5288,18705
"14758",81570,20480
"14759",387758,67606
"14760",22908,83493
"14761",573,12017
"14762",200312,71673
"14763",83874,103724
"14764",728489,52838
"14765",130557,101023
"14766",2969,14886
"14772",390038,258358
"14773",91614,211896
"14774",10791,53620
"14775",9935,16658
"14776",4317,17394
"14777",217,11669
"14778",138803,258821
"14779",8161,12812
"14780",55298,75212
"14781",84277,66114
"14782",637,12122
"14783",140733,72899
"14784",9318,12848
"14785",50624,16433
"14788",80007,68277
"14789",219527,241528
"14790",256586,70082
"14791",323,11787
"14792",23613,228880
"14793",201232,69309
"14794",4212,17536
"14795",56934,72605
"14796",22903,228662
"14797",64211,16873
"14798",79673,67230
"14799",130940,227933
"14800",146183,246190
"14801",84253,99326
"14802",8631,78473
"14803",140838,67311
"14804",162073,319622
"14805",1477,67337
"14806",5447,18984
"14807",23541,67815
"14808",6909,21385
"14809",388324,103844
"14810",29766,50875
"14811",2592,14430
"14812",9940,320256
"14813",8576,20872
"14814",3315,15507
"14815",8710,116872
"14816",79728,233826
"14817",22949,67103
"14818",64763,232976
"14819",1954,269878
"14820",785,12298
"14821",391112,258756
"14822",64320,57751
"14823",79065,245860
"14825",11314,217303
"14831",3212,103889
"14832",8924,15204
"14833",5008,18413
"14834",91445,193670
"14835",84817,52700
"14836",6240,20133
"14837",4942,18242
"14838",3198,15394
"14839",433,11890
"14840",158405,230259
"14841",64651,215418
"14842",9902,17534
"14843",10107,19824
"14844",57620,116873
"14845",551,11998
"14847",7057,21825
"14848",4037,435965
"14851",56937,65112
"14852",83549,22245
"14853",113189,72136
"14854",4720,226646
"14855",143458,241576
"14860",388722,69549
"14861",3552,16175
"14863",3110,15285
"14864",10480,98221
"14865",22925,18779
"14866",3217,15415
"14867",339745,76857
"14868",114900,67445
"14869",767,12319
"14870",169200,100201
"14871",11072,56405
"14872",118429,71914
"14873",154664,268379
"14874",51506,66155
"14875",286204,241324
"14876",8407,21346
"14877",10156,54153
"14878",200728,103765
"14879",57414,215160
"14880",23461,217265
"14881",286256,77701
"14882",57835,232156
"14883",4046,16985
"14884",23341,214063
"14885",55094,67471
"14886",22803,24128
"14887",9326,448850
"14888",55777,109241
"14889",8818,13481
"14890",1059,12616
"14891",151516,67855
"14892",51075,66958
"14893",4342,17451
"14894",8564,98256
"14895",23216,57915
"14896",5260,18682
"14897",64343,27215
"14898",26100,74781
"14899",388419,72014
"14900",130576,71897
"14901",4991,258153
"14902",2139,14049
"14905",55139,52231
"14906",6242,20166
"14907",26001,70510
"14908",116225,67187
"14909",2683,14595
"14910",283209,70974
"14911",26154,74591
"14912",124944,104457
"14917",55617,75812
"14918",81628,78829
"14919",4215,26406
"14920",54881,269536
"14921",8434,53614
"14922",5080,18508
"14923",10541,67628
"14924",26122,227867
"14925",5446,269823
"14926",53822,57780
"14927",11065,68612
"14928",10058,74104
"14929",2132,14043
"14930",2979,107477
"14931",5154,18590
"14932",144108,101685
"14937",6790,20878
"14938",11267,27681
"14939",2864,233081
"14940",57403,19334
"14941",4773,18019
"14942",90362,242297
"14943",84699,208677
"14944",8550,17165
"14945",55816,76829
"14946",9833,17279
"14947",196743,212503
"14948",59342,74617
"14949",54867,68796
"14950",1213,67300
"14951",443,11484
"14952",80332,110751
"14953",161829,241624
"14954",388962,78653
"14955",2006,13717
"14956",4065,17076
"14957",2790,14700
"14958",81285,170639
"14959",90639,68033
"14960",2867,233079
"14961",221935,330222
"14991",10998,26459
"14992",50848,16456
"14993",1717,13360
"14994",2645,103988
"14995",51138,26891
"14996",11317,19668
"14997",57091,320664
"14998",58478,67870
"14999",9828,207212
"15000",90203,101113
"15001",10787,50884
"15006",8785,17183
"15007",284338,623131
"15008",3202,15402
"15009",1951,107934
"15010",55234,74255
"15011",113791,216505
"15012",63925,329559
"15013",140690,664799
"15014",5444,18979
"15015",971,12517
"15016",56978,77630
"15017",23367,73158
"15018",401498,320500
"15019",11250,93690
"15020",10213,59029
"15021",5553,19074
"15022",9245,72077
"15023",3990,15450
"15024",10362,15353
"15025",55296,67249
"15026",11237,51902
"15028",54935,68440
"15029",23046,16565
"15030",9135,54189
"15031",10319,23928
"15032",57706,227801
"15033",143496,259083
"15034",115111,208890
"15035",7345,22223
"15036",26173,68510
"15037",81873,74192
"15038",57194,11982
"15039",51096,217109
"15040",92689,68303
"15043",7461,269713
"15044",1666,67460
"15045",2553,14391
"15046",6749,20833
"15050",57104,66853
"15051",3787,16538
"15052",9389,382113
"15053",55505,66181
"15054",57478,76179
"15055",138715,550619
"15056",3984,16885
"15057",389206,666938
"15058",91452,74159
"15059",148109,76415
"15060",1655,13207
"15061",124454,67417
"15062",9969,327987
"15063",27243,68953
"15064",5111,18538
"15065",54905,545817
"15066",10603,23921
"15067",2934,227753
"15068",7520,22596
"15069",23315,77031
"15070",4176,17220
"15071",1861,30931
"15072",10681,14697
"15073",596,12043
"15074",8636,68475
"15075",10110,27219
"15076",2550,54393
"15077",5705,19184
"15078",51142,14004
"15079",10809,56018
"15080",7262,22113
"15081",8534,76969
"15082",65083,230082
"15083",83468,74782
"15084",5781,19247
"15085",9552,216873
"15086",5730,19215
"15087",2001,13711
"15088",57549,93842
"15089",376940,78751
"15090",8424,170442
"15091",55240,68428
"15092",10008,57442
"15093",3382,15893
"15096",64951,64660
"15097",10803,12769
"15098",90139,241556
"15099",57582,227632
"15100",151306,227289
"15101",128372,258717
"15102",5324,56711
"15103",10438,57316
"15104",8890,13667
"15105",7429,22349
"15106",55728,333789
"15107",51010,66362
"15108",23293,103677
"15109",64132,217119
"15110",89778,66957
"15111",22847,668501
"15112",59338,101476
"15113",7390,22276
"15114",206358,215335
"15115",55316,237926
"15116",2887,14783
"15146",7166,21990
"15147",55734,22722
"15148",1488,13017
"15149",57817,84506
"15150",9520,19155
"15151",955,12497
"15152",5023,18436
"15153",5054,18787
"15154",203859,233246
"15155",5224,56012
"15156",343035,74023
"15157",5896,19373
"15158",283985,328035
"15159",203245,71254
"15160",5126,18549
"15161",5020,18429
"15163",7357,22234
"15164",8711,83813
"15165",9448,26921
"15166",91949,233824
"15167",56254,109331
"15168",9951,628779
"15169",79056,228413
"15170",63826,27364
"15171",124773,73634
"15172",22893,228536
"15173",341947,12869
"15174",221937,17425
"15175",158056,381352
"15180",10320,22778
"15181",30833,50773
"15182",79816,114606
"15183",7150,21969
"15184",22895,19894
"15185",64066,234911
"15186",5024,228139
"15187",245812,66455
"15188",92196,76747
"15189",25929,216766
"15190",89849,73683
"15191",222962,243328
"15192",286205,320271
"15193",56992,209737
"15194",7525,22612
"15195",7188,22033
"15196",8455,11990
"15197",201305,77577
"15200",347240,109242
"15201",6833,20927
"15202",10773,241322
"15203",165904,22437
"15204",7586,74570
"15205",57703,80744
"15206",63928,70261
"15207",2128,14028
"15208",11280,24046
"15209",1101,12643
"15210",4939,246728
"15211",4255,17314
"15212",10652,56418
"15213",118472,69752
"15214",5937,56878
"15217",51074,56369
"15225",5996,50778
"15226",9770,215653
"15227",3685,16410
"15230",5082,67466
"15231",145942,67356
"15232",8994,29806
"15233",4782,18029
"15234",10109,76709
"15235",259266,12316
"15236",3196,21909
