"","human","mouse"
"11702",79840,75570
"11703",83743,101612
"11704",22796,76332
"11705",4807,18071
"11706",1815,13491
"11707",9837,69270
"11708",7782,22785
"11709",3553,16176
"11710",5064,18483
"11711",9755,73174
"11712",51155,15374
"11713",5834,110078
"11714",4661,17932
"11715",65117,208606
"11716",55844,52432
"11717",5705,19184
"11718",81691,434234
"11719",10787,50884
"11720",59335,381359
"11721",48,11428
"11722",54606,52513
"11723",3215,15413
"11724",79149,170734
"11725",58478,67870
"11726",51009,116891
"11727",5324,56711
"11728",2712,14626
"11729",4259,66447
"11730",7189,22034
"11731",55544,56190
"11732",6629,20639
"11733",8290,382523
"11734",26207,71795
"11736",7125,21925
"11737",79802,78772
"11738",8605,232889
"11739",10855,15442
"11740",284904,103655
"11741",51478,15490
"11742",10555,67512
"11743",5179,18619
"11744",55761,74569
"11745",5999,19736
"11746",563,12007
"11747",10658,13046
"11748",8710,116872
"11749",5867,19341
"11750",6193,20103
"11751",9873,207278
"11752",7352,22229
"11753",3239,15433
"11754",8174,17123
"11755",6447,20394
"11756",51573,56209
"11757",157922,227634
"11758",55135,216853
"11759",6160,114641
"11760",27042,215193
"11761",3265,15461
"11762",22835,22693
"11763",283212,72184
"11764",57149,73919
"11765",2975,233863
"11766",55501,59031
"11767",892,51813
"11768",338645,233271
"11769",1039,12585
"11770",126208,67109
"11771",5743,19225
"11772",54345,20672
"11773",3784,16535
"11774",4211,17268
"11775",201134,76380
"11776",55589,140780
"11777",10053,11768
"11778",64170,332579
"11779",9902,17534
"11780",55658,70294
"11781",399664,237400
"11782",10803,12769
"11783",10978,98985
"11784",23452,26360
"11792",6744,70599
"11793",2186,207165
"11794",64792,67286
"11795",65083,230082
"11796",4828,68039
"11797",5694,19175
"11798",3704,16434
"11799",4359,17528
"11800",64759,319939
"11801",8315,72399
"11802",26168,80886
"11803",55260,70209
"11804",146,11550
"11805",5203,109054
"11806",4836,18107
"11807",5824,19298
"11808",3991,16890
"11809",4926,101706
"11810",5500,19046
"11812",54549,237979
"11813",10347,27403
"11814",8813,13480
"11815",871,12406
"11816",57126,68891
"11817",4215,26406
"11818",29960,68017
"11819",6426,110809
"11820",80256,230088
"11821",23386,209586
"11822",3092,215114
"11823",23252,73162
"11824",5798,19275
"11825",6549,226999
"11826",3800,16574
"11827",1973,13681
"11828",54739,327959
"11829",2189,60534
"11830",5132,20028
"11831",353189,227394
"11832",92,11480
"11833",170960,237412
"11834",9751,241727
"11835",682,12215
"11836",9525,20479
"11837",206358,215335
"11838",9580,20668
"11839",23481,64934
"11840",7326,67128
"11843",5202,18637
"11844",23613,228880
"11845",9762,241638
"11846",4145,17179
"11847",79074,98404
"11848",55623,233802
"11849",4644,17918
"11850",6574,20515
"11851",57586,80976
"11852",81285,170639
"11853",6708,20739
"11854",8165,11640
"11855",23036,30046
"11856",5126,18549
"11857",10957,108767
"11858",9514,53897
"11859",573,12017
"11860",54542,319817
"11861",54777,212124
"11862",10018,12125
"11863",1522,64138
"11864",10467,70103
"11865",1967,209354
"11866",974,15985
"11867",5320,18780
"11868",6573,20509
"11869",8714,76408
"11870",23431,108011
"11871",5341,56193
"11872",3642,53626
"11873",81926,216169
"11874",54905,545817
"11875",80024,170756
"11876",1291,12833
"11877",63826,27364
"11878",7507,22590
"11879",56986,69185
"11880",10497,22249
"11881",55114,70497
"11882",151050,68691
"11885",9654,67534
"11886",115703,233071
"11887",3093,53323
"11888",9792,58172
"11889",5791,19267
"11890",1101,12643
"11891",25891,210622
"11892",958,21939
"11893",3176,140483
"11894",26279,18782
"11895",1938,13629
"11896",25959,235041
"11897",4521,17766
"11898",2252,14178
"11899",127544,75234
"11900",11250,93690
"11902",4817,27045
"11903",10567,14470
"11904",1408,12953
"11905",7186,22030
"11906",55890,70355
"11907",101,11501
"11908",59338,101476
"11909",79156,72287
"11910",6590,20568
"11911",55289,74121
"11912",491,11941
"11913",9907,231855
"11914",5786,19262
"11915",495,11944
"11916",84172,20017
"11917",4335,17428
"11918",27043,75273
"11919",7135,21952
"11920",27079,271842
"11921",6240,20133
"11922",5981,19687
"11923",7047,331046
"11924",51203,108907
"11925",9855,227377
"11926",10539,30926
"11927",51321,13929
"11928",23550,215632
"11929",744,77015
"11930",6263,20192
"11931",29947,54427
"11935",2487,20378
"11936",1455,103236
"11937",11258,53598
"11938",25807,279766
"11939",255057,100503659
"11941",2829,23832
"11942",92815,319162
"11943",4647,17921
"11944",443,11484
"11947",1401,12944
"11949",2280,14225
"11950",2562,14402
"11951",23446,100434
"11952",977,12476
"11953",60625,71715
"11954",8895,70568
"11955",79094,69065
"11956",245812,66455
"11957",7384,22273
"11958",79586,74241
"11959",4862,18143
"11960",1296,329941
"11961",1655,13207
"11962",9152,104245
"11963",79813,77683
"11964",81570,20480
"11965",1956,13649
"11966",23275,80294
"11967",51115,66302
"11968",65095,215194
"11969",7053,21818
"11970",3488,16011
"11971",10776,59046
"11972",23461,217265
"11973",6668,78912
"11974",5718,66997
"11975",11237,51902
"11976",3131,217082
"11977",56851,73024
"11978",29078,68493
"11979",23546,58867
"11982",8985,26433
"11983",149076,230761
"11984",26297,27414
"11985",3770,211480
"11986",57151,69444
"11987",89853,72543
"11988",79443,17281
"11989",9217,56491
"11990",54928,242291
"11991",57706,227801
"11992",6369,56221
"11993",55273,67888
"11994",5822,110816
"11995",8807,16174
"11996",64600,26971
"11997",774,12287
"11998",8662,27979
"11999",23399,67181
"12000",9669,226982
"12001",23354,71909
"12002",1384,12908
"12003",23108,380711
"12004",31,107476
"12006",10476,71679
"12007",8832,12523
"12008",8675,228960
"12009",11234,246694
"12010",163486,329260
"12011",343990,72097
"12012",25920,58202
"12013",7390,22276
"12014",360,11828
"12015",2045,13841
"12016",51604,78928
"12017",26468,16874
"12018",84079,245886
"12019",2969,14886
"12020",1666,67460
"12021",23549,13437
"12022",10040,71943
"12025",55316,237926
"12026",2977,234889
"12027",84669,237898
"12028",51465,56228
"12029",10734,50878
"12030",435,109900
"12031",3237,15431
"12032",10140,22057
"12033",26012,56876
"12034",56946,233545
"12035",10553,53415
"12036",57158,59091
"12037",7277,22145
"12038",283232,71448
"12039",8537,76960
"12043",23271,67886
"12044",284021,380732
"12045",79600,654470
"12046",9570,56494
"12047",22913,19383
"12048",79171,68035
"12049",266629,380683
"12050",8562,68184
"12051",23244,71521
"12052",10483,27054
"12053",5447,18984
"12054",284403,233064
"12055",10430,69804
"12056",9716,11834
"12057",55888,382118
"12058",2813,67133
"12059",3631,269180
"12060",27005,30941
"12061",54499,68944
"12062",8939,320267
"12063",3067,15186
"12064",55346,320554
"12065",55018,102639132
"12066",54738,260298
"12067",10146,27041
"12069",22981,78177
"12070",9919,227648
"12071",55713,228876
"12072",5000,26428
"12073",4799,74164
"12074",54903,380718
"12075",84612,58220
"12076",10541,67628
"12077",64844,57438
"12078",10461,17289
"12080",25939,56045
"12081",8402,67863
"12082",2848,383563
"12083",5788,19264
"12084",6442,20391
"12085",10058,74104
"12086",9448,26921
"12087",1593,104086
"12088",51760,110058
"12089",79095,73737
"12090",64598,68929
"12091",54993,22691
"12092",6506,20511
"12093",79039,71990
"12094",8894,67204
"12095",770,12348
"12096",1991,50701
"12097",8518,230233
"12098",51704,64297
"12099",7123,21922
"12100",51747,67684
"12101",5079,18507
"12102",4326,23948
"12103",23301,216565
"12104",8711,83813
"12105",1353,69802
"12106",2569,14408
"12107",4939,246728
"12108",51643,68212
"12109",10953,67145
"12110",7305,22177
"12111",80142,96979
"12112",7525,22612
"12113",166,14797
"12114",11059,107568
"12115",81614,93790
"12116",200734,114716
"12117",55954,67178
"12118",8897,74302
"12119",27434,54125
"12120",1999,13710
"12121",55184,241688
"12122",22845,227697
"12123",22998,77569
"12124",3759,16518
"12125",5024,228139
"12126",9154,434203
"12127",9830,74735
"12128",6603,83796
"12129",9710,233103
"12130",4683,27354
"12131",2695,14607
"12132",2585,69976
"12133",3948,16833
"12134",1155,66411
"12135",5349,17178
"12136",26065,67070
"12137",1418,12964
"12138",23511,227699
"12139",3745,16500
"12140",51497,57314
"12141",7392,22282
"12142",57084,140919
"12143",51157,68992
"12144",8540,228061
"12145",63897,217026
"12146",159963,241612
"12149",56848,56632
"12150",8707,26878
"12151",5090,18516
"12152",130916,69821
"12153",10351,27404
"12154",5173,18610
"12155",9275,12054
"12156",6909,21385
"12157",1132,12672
"12158",1523,13047
"12159",6737,20821
"12160",400506,66356
"12161",5573,19084
"12162",762,12351
"12163",23062,74105
"12164",63928,70261
"12165",55304,228677
"12166",4063,17085
"12167",55240,68428
"12168",7481,22411
"12171",27134,27375
"12172",1943,13637
"12173",399,74734
"12174",79659,110350
"12175",5216,18643
"12176",11339,70645
"12177",9026,29816
"12181",27315,233575
"12182",10244,227746
"12183",3211,15407
"12184",9125,58184
"12185",26001,70510
"12186",793,12307
"12187",664,12176
"12188",55655,232827
"12189",56903,56522
"12190",9110,170749
"12191",51103,69702
"12192",4660,329251
"12193",23480,20335
"12195",23376,67490
"12196",56992,209737
"12197",23048,14269
"12198",1748,13394
"12200",1571,13106
"12201",26525,54450
"12202",81491,81006
"12203",5781,19247
"12204",30009,57765
"12205",2790,14700
"12206",23316,13048
"12207",104,110532
"12208",9744,216859
"12209",54662,70296
"12210",1015,12557
"12211",6340,20278
"12212",4991,258153
"12213",50506,214593
"12214",650,12156
"12215",26658,258305
"12216",3978,16881
"12217",10383,227613
"12218",10297,23805
"12219",10394,53856
"12220",1211,12757
"12221",962,12506
"12222",727800,68846
"12223",51526,66680
"12224",57823,75345
"12225",5048,18472
"12226",79582,66722
"12227",1534,13056
"12228",26051,228852
"12229",23426,74053
"12230",5271,20725
"12231",55062,52639
"12232",6391,66052
"12233",816,12323
"12234",25758,241589
"12235",26100,74781
"12236",27202,319430
"12237",5534,19058
"12238",5441,66491
"12239",33,11363
"12240",445,11898
"12241",10047,13012
"12242",55327,22343
"12243",54881,269536
"12245",8437,19415
"12246",27090,20448
"12247",10248,74097
"12248",58509,70312
"12249",8022,16871
"12250",50485,54380
"12251",81543,237387
"12252",51363,77590
"12253",54465,68145
"12254",51317,192285
"12255",518,228033
"12256",203,11636
"12257",478,232975
"12258",325,20219
"12259",79180,27984
"12260",51531,74753
"12261",8175,20222
"12262",14,227290
"12263",2066,13869
"12264",5770,19246
"12265",7295,22166
"12268",63925,329559
"12270",50615,60504
"12271",83637,52915
"12272",165,11568
"12273",8994,29806
"12274",55798,52686
"12275",596,12043
"12276",4882,230103
"12277",55760,101437
"12278",56344,29865
"12279",81033,192775
"12280",79065,245860
"12281",23236,18795
"12282",2878,14778
"12283",10663,80901
"12284",23302,216881
"12285",323,11787
"12286",140459,72323
"12287",51023,68735
"12288",23071,76299
"12289",64849,114644
"12290",11055,53604
"12291",5008,18413
"12292",25999,76686
"12293",1434,110750
"12294",65992,77006
"12295",22995,99100
"12296",10203,54598
"12297",189,11611
"12298",8440,17974
"12299",53822,57780
"12300",671,329547
"12301",4986,18387
"12302",1861,30931
"12303",58190,227292
"12304",7428,22346
"12305",2631,14467
"12306",63916,140579
"12307",7554,243833
"12308",401,11859
"12309",8787,19739
"12310",51479,11736
"12311",26130,66691
"12312",9031,22385
"12313",8721,59022
"12314",55183,51869
"12315",6794,20869
"12316",10261,80719
"12317",54863,227612
"12318",64114,69660
"12319",2592,14430
"12320",8045,66985
"12321",79987,64817
"12322",1674,13346
"12323",3315,15507
"12324",9326,448850
"12325",2021,13804
"12326",4929,18227
"12327",1213,67300
"12328",26574,56321
"12329",55765,67313
"12330",51510,76959
"12331",10210,106021
"12332",2532,13349
"12333",55191,78914
"12334",9821,12421
"12337",4317,17394
"12338",9409,18633
"12339",55969,67388
"12340",63934,384763
"12341",8631,78473
"12342",55366,107515
"12343",60493,380601
"12344",3485,16008
"12345",6878,21343
"12346",5996,50778
"12347",84726,227723
"12348",23315,77031
"12349",5439,20022
"12350",79768,72425
"12351",6188,27050
"12352",3300,56812
"12353",6386,53378
"12354",51490,227695
"12355",2593,14431
"12356",80774,67803
"12357",9135,54189
"12358",933,12483
"12359",2893,14802
"12360",57720,277463
"12361",83394,327958
"12362",1059,12616
"12363",2890,14799
"12364",51024,66437
"12365",8566,216134
"12366",113878,74198
"12367",79893,217039
"12368",29881,237636
"12369",5862,59021
"12370",11018,17083
"12371",23404,227715
"12372",3396,68572
"12373",10498,59035
"12374",708,12261
"12375",4282,17319
"12376",5178,18616
"12377",1984,276770
"12378",80025,74450
"12379",8539,11800
"12380",2788,14708
"12381",8434,53614
"12382",2014,13732
"12383",3364,15574
"12384",6919,21400
"12385",94239,77605
"12386",581,12028
"12389",10944,56372
"12390",432,11889
"12391",7035,21788
"12392",5268,20724
"12393",10237,110172
"12394",9513,23879
"12395",55833,68926
"12396",9043,70834
"12397",2572,14417
"12398",3486,16009
"12399",79133,69487
"12400",6517,20528
"12401",58510,56189
"12402",84934,100764
"12403",3765,16524
"12404",79666,71801
"12405",2976,71752
"12406",7185,22029
"12407",2902,14810
"12408",4760,18012
"12409",8808,107527
"12410",55663,269870
"12411",92170,212508
"12412",79922,217038
"12413",1234,12774
"12414",63967,269582
"12415",5087,18514
"12416",7345,22223
"12417",22918,17064
"12418",5657,19152
"12419",23178,269224
"12420",5055,18788
"12421",6665,20670
"12422",27076,72434
"12425",23016,66446
"12426",23478,56529
"12427",1497,83429
"12428",10826,676527
"12429",80279,80280
"12430",5286,18704
"12432",22904,216161
"12433",80162,212974
"12434",10945,68137
"12435",23051,320799
"12436",6329,110880
"12437",6000,24012
"12438",11033,231821
"12439",6509,55963
"12440",23395,102436
"12441",10477,22193
"12442",392,228359
"12443",7494,22433
"12444",55661,228889
"12445",5889,114714
"12446",60529,11695
"12447",26523,236511
"12448",56978,77630
"12449",3357,15559
"12450",2250,14176
"12451",79637,276905
"12452",29882,99152
"12453",64131,233781
"12454",7064,50492
"12455",5080,18508
"12456",8522,14457
"12457",567,12010
"12458",4654,17927
"12459",91304,216157
"12460",10079,11981
"12461",56255,52837
"12462",2905,14813
"12463",25788,623474
"12464",2778,14683
"12465",54976,67326
"12466",790,69719
"12467",347240,109242
"12468",55852,21763
"12469",55816,76829
"12472",55686,381269
"12473",7057,21825
"12475",4987,18389
"12476",3682,16407
"12477",9851,74477
"12478",79778,231830
"12479",57148,228850
"12480",6449,52551
"12481",55968,386649
"12482",55181,74133
"12483",9368,26941
"12484",55709,67136
"12485",4821,18088
"12486",5430,20020
"12487",54854,73813
"12488",3760,16519
"12489",8576,20872
"12490",64077,76429
"12491",343,11833
"12492",7903,20452
"12493",26291,56636
"12497",27240,54390
"12498",79605,209966
"12499",5442,216151
"12500",1854,110074
"12501",65982,232875
"12502",79665,67487
"12503",128553,228911
"12504",54894,207742
"12505",11276,217030
"12506",79170,217138
"12507",8424,170442
"12508",22888,140629
"12509",56910,99138
"12510",23505,56030
"12511",26098,214764
"12512",3898,16763
"12513",4037,435965
"12515",3554,16177
"12516",2707,14620
"12517",8888,54387
"12518",10881,11470
"12519",7529,54401
"12520",8407,21346
"12521",444,65973
"12522",27013,69171
"12523",51006,228875
"12524",9770,215653
"12525",5260,18682
"12526",63935,228866
"12527",55094,67471
"12528",9392,73122
"12529",4720,226646
"12530",1850,18218
"12531",23191,20430
"12532",779,12292
"12533",25972,67387
"12534",27113,170770
"12535",3484,16006
"12536",10291,67465
"12537",10765,75605
"12538",51451,30949
"12539",10827,67726
"12540",3739,16492
"12541",10595,26918
"12542",4190,17449
"12543",55198,216190
"12544",80208,214585
"12545",1054,12611
"12546",25992,208777
"12547",8379,17120
"12548",6616,20614
"12549",55128,101700
"12554",57506,228607
"12555",6780,20853
"12556",5082,67466
"12557",1591,13081
"12558",5711,66998
"12559",27243,68953
"12560",29959,192292
"12561",610,15166
"12562",23590,56075
"12563",57104,66853
"12564",64763,232976
"12565",22903,228662
"12566",8502,227937
"12567",10633,75668
"12568",5913,19400
"12569",50632,68566
"12570",80028,231863
"12571",55567,381917
"12572",2701,14612
"12573",79695,230145
"12574",11143,217127
"12575",1261,12790
"12576",182,16449
"12577",8148,70439
"12578",6727,20813
"12579",10681,14697
"12580",56257,231803
"12581",10422,98766
"12582",55734,22722
"12584",51599,54135
"12585",79720,330192
"12586",2139,14049
"12587",51098,245866
"12588",58473,27276
"12589",10480,98221
"12590",79830,68310
"12591",5031,233571
"12592",54840,66408
"12593",26190,30050
"12594",6168,19981
"12595",8038,11489
"12596",7586,74570
"12597",11187,56460
"12598",10514,18432
"12599",5332,18798
"12600",10010,21353
"12601",3609,16201
"12602",55163,103711
"12603",22843,320472
"12604",10570,26757
"12605",56259,66642
"12606",1477,67337
"12607",55206,243272
"12608",627,12064
"12609",9334,56336
"12610",23598,56218
"12611",3309,14828
"12612",127703,230757
"12613",162,11764
"12614",6209,20054
"12615",11266,80915
"12616",3949,16835
"12617",5054,18787
"12618",127534,14621
"12619",10268,56089
"12620",58,11459
"12621",55379,98238
"12622",6185,20014
"12623",1394,12921
"12624",81544,233552
"12625",9925,230119
"12626",81930,228421
"12627",489,53313
"12628",475,11927
"12629",8048,13009
"12630",50515,58250
"12631",81031,170441
"12632",6692,20732
"12633",55930,208943
"12634",26112,52570
"12635",29802,22364
"12636",570,12012
"12637",7357,22234
"12638",54989,228491
